created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 25 11:57:26 +0000 2023;1717148358824095767;"@iconickdramas the female lead in webtoon look exactly like park min young, i hope she deliver it well soon!! also im excited to see na in woo as human puppy, lee yikyung as crazy minhwan and wanna see how crazy soomin can get irl 😭🫵🏻";0;0;0;6;en;896232830295867393;1716996075024941342;witheredmallow;https://twitter.com/witheredmallow/status/1717148358824095767
Wed Oct 25 11:17:20 +0000 2023;1717138267462648084;"@iconickdramas I can't wait ohh☺️";0;0;0;0;en;1645721173957787648;1716648769230709210;Ayzan47;https://twitter.com/Ayzan47/status/1717138267462648084
Wed Oct 25 11:08:49 +0000 2023;1717136123728978057;"@iconickdramas fly high songkang's hairstyle";0;0;0;0;en;1152469341863985152;1716994542946386196;starinmed;https://twitter.com/starinmed/status/1717136123728978057
Wed Oct 25 11:03:46 +0000 2023;1717134853118779782;"@PukkaCarat @fatso_army @iconickdramas Haha lol I mean it's the best drama but had its fun moments...";0;0;0;0;en;1528040359150125056;1716996075024941342;Daebak97538825;https://twitter.com/Daebak97538825/status/1717134853118779782
Wed Oct 25 10:54:06 +0000 2023;1717132421706227951;"@iconickdramas Yasssss 💖✊️✊️";0;0;0;0;und;1047323794669416448;1716996075024941342;hidrologiee;https://twitter.com/hidrologiee/status/1717132421706227951
Wed Oct 25 10:30:18 +0000 2023;1717126429928821130;"@Daebak97538825 @fatso_army @iconickdramas Daebak! Never thought I would ever see the day City Hunter would be called a Romcom. I have never prayed for days like this.";0;1;0;0;en;1447281222799925252;1716996075024941342;PukkaCarat;https://twitter.com/PukkaCarat/status/1717126429928821130
Wed Oct 25 10:09:24 +0000 2023;1717121172561895482;"@iconickdramas For real?";0;0;0;0;en;789150064971091968;1716704777336406142;memon_joy;https://twitter.com/memon_joy/status/1717121172561895482
Wed Oct 25 09:50:51 +0000 2023;1717116502556439030;"@paulalelepipedo @iconickdramas Esse cabelinho é dele?";0;0;0;0;pt;905223493868015620;1713722712072556767;jeveuxRinax;https://twitter.com/jeveuxRinax/status/1717116502556439030
Wed Oct 25 09:48:01 +0000 2023;1717115792079417753;"@iconickdramas https://t.co/IVEvQqJDBB";0;0;0;1;qme;1197165432609787904;1717113780294066478;unbeleafablee;https://twitter.com/unbeleafablee/status/1717115792079417753
Wed Oct 25 09:41:53 +0000 2023;1717114245459091625;"so pretty 😫🤍 https://t.co/N9mnieV98v";0;0;18;119;en;929604929488019456;1717113780294066478;iconickdramas;https://twitter.com/iconickdramas/status/1717114245459091625
Wed Oct 25 09:40:02 +0000 2023;1717113780294066478;"girlfriend bae suzy https://t.co/GljPuLXYgT";20;4;346;1873;en;929604929488019456;1717113780294066478;iconickdramas;https://twitter.com/iconickdramas/status/1717113780294066478
Wed Oct 25 09:14:26 +0000 2023;1717107336677089382;"@Ganool_fc @iconickdramas On Netflix, airing Nov. 24 ☺️";0;0;0;1;en;911758858015535105;1716994542946386196;LoveAmazingLee;https://twitter.com/LoveAmazingLee/status/1717107336677089382
Wed Oct 25 09:14:11 +0000 2023;1717107277407424758;"@513_8z @iconickdramas It's on Netflix, airing Nov. 24 ☺️";0;0;0;2;en;911758858015535105;1716994542946386196;LoveAmazingLee;https://twitter.com/LoveAmazingLee/status/1717107277407424758
Wed Oct 25 08:08:45 +0000 2023;1717090809957195903;"@pumsrr @iconickdramas Ur welcome";0;0;0;0;en;1121123522229809157;1715232440447602780;Princes62037566;https://twitter.com/Princes62037566/status/1717090809957195903
Wed Oct 25 07:53:08 +0000 2023;1717086878103421123;"@iconickdramas I've read The webtoon ...Oh My God💜💜💜";0;0;0;0;en;1356972676674428931;1716996075024941342;calvinmabula4;https://twitter.com/calvinmabula4/status/1717086878103421123
Wed Oct 25 07:52:03 +0000 2023;1717086604588667202;"@iconickdramas Waaaitt mon webtoon préféré 😭😭❤️";0;0;0;0;fr;1250476534755987456;1716996075024941342;thiaanei;https://twitter.com/thiaanei/status/1717086604588667202
Wed Oct 25 07:29:07 +0000 2023;1717080833813520823;"@iconickdramas Lee yi kyung is back +Park min young. Can't wait";0;0;0;5;en;1509679462807478273;1716996075024941342;UTDZeeE;https://twitter.com/UTDZeeE/status/1717080833813520823
Wed Oct 25 07:04:51 +0000 2023;1717074727897104570;"@fatso_army @iconickdramas City hunter was a romcom but action too in case u wanna watch...";0;1;0;2;en;1528040359150125056;1716996075024941342;Daebak97538825;https://twitter.com/Daebak97538825/status/1717074727897104570
Wed Oct 25 06:32:30 +0000 2023;1717066588786921763;"@iconickdramas When and I can't wait";0;1;0;1;en;1032476377126240256;1716994542946386196;Ganool_fc;https://twitter.com/Ganool_fc/status/1717066588786921763
Wed Oct 25 06:20:08 +0000 2023;1717063476353569016;"@iconickdramas cant wait for our girl 😭 #MyDemon #KimYoojung";0;0;0;2;en;992759886457946112;1716994542946386196;donutwithkisses;https://twitter.com/donutwithkisses/status/1717063476353569016
Wed Oct 25 05:46:15 +0000 2023;1717054949459476967;"@iconickdramas lord @rhencylegaspi";0;0;0;0;en;460789530;1716995266753225099;kutziara;https://twitter.com/kutziara/status/1717054949459476967
Wed Oct 25 05:19:57 +0000 2023;1717048327102222376;"@iconickdramas OMG OMGGG na inwoo aaaakkkkk";0;0;0;1;nl;814684458091589632;1716996075024941342;hezalnutlatte;https://twitter.com/hezalnutlatte/status/1717048327102222376
Wed Oct 25 05:09:24 +0000 2023;1717045672791461996;"@iconickdramas Same lines for every single couple that expose their relationship 😂";0;0;0;0;en;971237972606701569;1716704777336406142;idgafbith;https://twitter.com/idgafbith/status/1717045672791461996
Wed Oct 25 04:53:01 +0000 2023;1717041551421919364;"@iconickdramas My Kangie 🥰";0;0;0;0;pl;1162014779449516034;1716994542946386196;Sportyeyes1;https://twitter.com/Sportyeyes1/status/1717041551421919364
Wed Oct 25 04:45:29 +0000 2023;1717039655038664764;"@fatso_army @iconickdramas No and is that supposed to be a problem?";0;0;1;12;en;1162014779449516034;1716996075024941342;Sportyeyes1;https://twitter.com/Sportyeyes1/status/1717039655038664764
Wed Oct 25 04:24:27 +0000 2023;1717034361646907879;"@iconickdramas Wah gila Songkang🔥";0;0;0;0;in;1277209160795357184;1716994542946386196;cimorrii;https://twitter.com/cimorrii/status/1717034361646907879
Wed Oct 25 04:19:31 +0000 2023;1717033119008825503;"@iconickdramas Does Park Minyoung do anything except Rom Coms ??";4;5;0;2;en;1116472865455525889;1716996075024941342;fatso_army;https://twitter.com/fatso_army/status/1717033119008825503
Wed Oct 25 03:35:34 +0000 2023;1717022060474434022;"@iconickdramas @Luiluiuiu desmaiei";0;0;0;0;pt;1286158970001002497;1716994542946386196;letIANcook7;https://twitter.com/letIANcook7/status/1717022060474434022
Wed Oct 25 03:23:32 +0000 2023;1717019032942256233;"@iconickdramas My fav and his new wife 😁";0;0;0;0;en;1456137227805736967;1716996075024941342;2003intang;https://twitter.com/2003intang/status/1717019032942256233
Wed Oct 25 03:22:58 +0000 2023;1717018889345773586;"@iconickdramas every webtoon i start reading gets a drama";0;0;0;11;en;453607493;1716996075024941342;Night_Kore;https://twitter.com/Night_Kore/status/1717018889345773586
Wed Oct 25 03:01:19 +0000 2023;1717013440768954535;"@iconickdramas 2 visuals woah, i hope its on netflix";0;1;0;8;en;1555909546912419840;1716994542946386196;513_8z;https://twitter.com/513_8z/status/1717013440768954535
Wed Oct 25 02:41:47 +0000 2023;1717008524289397159;"@iconickdramas @jeveuxRinax";0;1;0;1;qam;1205573018275201024;1713722712072556767;paulalelepipedo;https://twitter.com/paulalelepipedo/status/1717008524289397159
Wed Oct 25 02:19:04 +0000 2023;1717002806266139033;"@iconickdramas They are all in! All of the most beautiful, most gorgeous, most talented, most screen goddess’ 🎬";0;0;1;7;en;1668843393521254400;1716994931410272765;ledford_lo91426;https://twitter.com/ledford_lo91426/status/1717002806266139033
Wed Oct 25 02:06:51 +0000 2023;1716999733137330414;"@iconickdramas Cant wait🫶";0;0;0;1;en;1524666298269110273;1716996075024941342;Notoloanapp;https://twitter.com/Notoloanapp/status/1716999733137330414
Wed Oct 25 01:54:15 +0000 2023;1716996564416110716;"@iconickdramas The fact that I just finish reading this last week and I’m now finding out about this ohhh can’t wait to watch it";0;1;0;1;en;2178857044;1716996075024941342;Hagar_says;https://twitter.com/Hagar_says/status/1716996564416110716
Wed Oct 25 01:52:19 +0000 2023;1716996075024941342;"#ParkMinYoung #NaInWoo #LeeYiKyung #SongHaYoon are confirmed to lead webtoon based romcom drama #MarryMyHusband 🤍 https://t.co/dpi0nBJuZY";225;20;226;1578;en;929604929488019456;1716996075024941342;iconickdramas;https://twitter.com/iconickdramas/status/1716996075024941342
Wed Oct 25 01:49:06 +0000 2023;1716995266753225099;"LOOK AT THEM https://t.co/rF4PPvriOK";84;10;424;3584;en;929604929488019456;1716995266753225099;iconickdramas;https://twitter.com/iconickdramas/status/1716995266753225099
Wed Oct 25 01:47:46 +0000 2023;1716994931410272765;"CRAZY VISUALS https://t.co/m7YjzGHSiv";17;3;198;1366;en;929604929488019456;1716994931410272765;iconickdramas;https://twitter.com/iconickdramas/status/1716994931410272765
Wed Oct 25 01:46:13 +0000 2023;1716994542946386196;"#SongKang and #KimYooJung still cuts for fantasy romance #MyDemon 🤍 https://t.co/lUT3ywxmWa";202;17;570;3094;en;929604929488019456;1716994542946386196;iconickdramas;https://twitter.com/iconickdramas/status/1716994542946386196
Wed Oct 25 00:16:07 +0000 2023;1716971864873107894;"@mimemmm @iconickdramas Di ko mo tuo sa break up nga gikan sa yg hahahahahah 😏";0;1;0;0;tl;410684633;1716704777336406142;dncmcht;https://twitter.com/dncmcht/status/1716971864873107894
Tue Oct 24 23:05:22 +0000 2023;1716954059968802888;"@iconickdramas 🥲🥲🥲🥲🥲😡😡😡😡😭😭😭😭😢😢🥺🥺🥺";0;0;0;0;qme;1664073960856723462;1716704777336406142;Ngay_love123;https://twitter.com/Ngay_love123/status/1716954059968802888
Tue Oct 24 20:00:35 +0000 2023;1716907559461048685;"@iconickdramas Those who are happy as if they had a chance with Jisoo 🤡🤡🤡";0;0;0;1;en;717548068300857344;1716704777336406142;jardeth2016;https://twitter.com/jardeth2016/status/1716907559461048685
Tue Oct 24 19:09:50 +0000 2023;1716894788874883482;"@iconickdramas @RowoonNews So lovely couple 💕💕💕";0;0;0;0;en;1679470512345436164;1716650379985961136;FotrosNega41542;https://twitter.com/FotrosNega41542/status/1716894788874883482
Tue Oct 24 18:20:00 +0000 2023;1716882246286913807;"@iconickdramas love is not real";0;0;0;0;en;1148750569869201408;1716704777336406142;jxhxshx;https://twitter.com/jxhxshx/status/1716882246286913807
Tue Oct 24 18:06:02 +0000 2023;1716878733641155037;"@iconickdramas woona 🔥🔥";0;0;0;1;en;2922256718;1716650379985961136;kamimiing;https://twitter.com/kamimiing/status/1716878733641155037
Tue Oct 24 17:47:53 +0000 2023;1716874166530683251;"@iconickdramas Waiting";0;0;0;1;en;1271165461565071360;1716648769230709210;Dil_Doooba;https://twitter.com/Dil_Doooba/status/1716874166530683251
Tue Oct 24 17:28:39 +0000 2023;1716869322839372008;"@fa_er_en @iconickdramas Oh God !  Leave the poor man alone !!";0;0;0;0;en;1297142752061382656;1716704777336406142;PatelMargi13;https://twitter.com/PatelMargi13/status/1716869322839372008
Tue Oct 24 17:03:31 +0000 2023;1716862997648585089;"@iconickdramas I knew it's nvr gonna work";0;0;0;0;en;1543038835843805184;1716704777336406142;K216Kimsoohyun;https://twitter.com/K216Kimsoohyun/status/1716862997648585089
Tue Oct 24 16:48:46 +0000 2023;1716859285865459715;"@ConsiderThis19 @iconickdramas Yeah i do even have some favorites(go ahead, love oath,lighter and princess,please be my family..) 🥹 I’ll be watching more!😻";0;0;0;1;en;1657381821938556932;1716085454754508825;yeon1s;https://twitter.com/yeon1s/status/1716859285865459715
Tue Oct 24 16:33:36 +0000 2023;1716855470814859734;"@Kleysa28 @iconickdramas the first male actor on the right isn't a villain. he is a sweet character that is very much like a teddy bear";0;0;0;0;en;1345279591783436291;1716648769230709210;D0ntL00kATM3_;https://twitter.com/D0ntL00kATM3_/status/1716855470814859734
Tue Oct 24 16:32:37 +0000 2023;1716855222180499461;"@iconickdramas https://t.co/wkKwqc7PAW";0;0;0;2;qme;1587811702824910848;1716704777336406142;scorpiolikeyou;https://twitter.com/scorpiolikeyou/status/1716855222180499461
Tue Oct 24 16:28:00 +0000 2023;1716854060815671365;"@yeon1s @iconickdramas There’s a lot of great Chinese dramas 😍 Lots of places to watch including Netflix";0;1;0;0;en;1138132116183683072;1716085454754508825;ConsiderThis19;https://twitter.com/ConsiderThis19/status/1716854060815671365
Tue Oct 24 15:34:44 +0000 2023;1716840655669121064;"@iconickdramas This will be great";0;0;0;0;en;1299365347661737985;1716648769230709210;b0NOJrkBdCtfFVT;https://twitter.com/b0NOJrkBdCtfFVT/status/1716840655669121064
Tue Oct 24 15:26:56 +0000 2023;1716838695129534960;"@sooblinkeu @iconickdramas Sincerely";0;0;0;0;en;1516458406588080137;1716704777336406142;kathy_Oluwa;https://twitter.com/kathy_Oluwa/status/1716838695129534960
Tue Oct 24 15:26:54 +0000 2023;1716838684996354285;"@kathy_Oluwa @iconickdramas Why they need to make excuse for u lol";0;0;0;2;en;1299365347661737985;1716704777336406142;b0NOJrkBdCtfFVT;https://twitter.com/b0NOJrkBdCtfFVT/status/1716838684996354285
Tue Oct 24 15:26:30 +0000 2023;1716838584026562819;"@ylouma06 @iconickdramas Can you imagine that?   The heart wants something else.";0;0;0;0;en;1516458406588080137;1716704777336406142;kathy_Oluwa;https://twitter.com/kathy_Oluwa/status/1716838584026562819
Tue Oct 24 15:25:30 +0000 2023;1716838333232578885;"@afiafifahna @iconickdramas Wkwkwkwk";0;0;0;0;in;1569723029592342529;1716704777336406142;sepkumma;https://twitter.com/sepkumma/status/1716838333232578885
Tue Oct 24 15:21:29 +0000 2023;1716837322342137895;"@iconickdramas 💔💔💔";0;0;0;1;qme;1285990605798150144;1716704777336406142;bemygojo;https://twitter.com/bemygojo/status/1716837322342137895
Tue Oct 24 14:22:05 +0000 2023;1716822374149140736;"@iconickdramas lah";0;0;0;0;und;1566408212722888704;1716704777336406142;lyoteess;https://twitter.com/lyoteess/status/1716822374149140736
Tue Oct 24 14:18:53 +0000 2023;1716821566221357272;"@iconickdramas The busy schedule carrying all breakups in k industry";0;0;0;0;en;1539280990560038913;1716704777336406142;hyekyo3018;https://twitter.com/hyekyo3018/status/1716821566221357272
Tue Oct 24 13:58:26 +0000 2023;1716816419915260247;"@iconickdramas LAHHH PULAK";0;0;0;0;in;1106459931517943808;1716704777336406142;99mitski;https://twitter.com/99mitski/status/1716816419915260247
Tue Oct 24 13:15:43 +0000 2023;1716805672229093671;"@ylouma06 @kathy_Oluwa @iconickdramas He was ready to dump her most likely, you brought a good detail, who breaks with her gf right after being free?.. perhaps he found out he doesnt like her by watching old stuff about her lol";0;0;0;0;en;1503808230996295682;1716704777336406142;Lovo47G;https://twitter.com/Lovo47G/status/1716805672229093671
Tue Oct 24 13:08:34 +0000 2023;1716803872616829215;"@doryoreta11 @iconickdramas I don’t think so either because she was on tour and he was probably filming a drama but now that the group is on hiatus it seems off";0;0;0;0;en;1504361198028046339;1716704777336406142;SolarYoonieStar;https://twitter.com/SolarYoonieStar/status/1716803872616829215
Tue Oct 24 12:58:24 +0000 2023;1716801313324019879;"@iconickdramas I’m so ready for this one";0;0;0;1;en;1107912512001863680;1716648769230709210;namwang0501;https://twitter.com/namwang0501/status/1716801313324019879
Tue Oct 24 12:43:40 +0000 2023;1716797608096895307;"@iconickdramas jisoo langsung curhat ke titi 🥹";0;1;0;0;in;209476026;1716704777336406142;afiafifahna;https://twitter.com/afiafifahna/status/1716797608096895307
Tue Oct 24 12:34:10 +0000 2023;1716795216156364858;"@iconickdramas I will be seated🍿";0;0;0;1;en;1523414607603326977;1716648769230709210;yolo_empress;https://twitter.com/yolo_empress/status/1716795216156364858
Tue Oct 24 12:27:48 +0000 2023;1716793611839558089;"@ishqSufiyanaa_ @iconickdramas she's also starring in a movie with lee minho and ahn hyo seop I heard 😭";0;0;0;1;en;1293869395337334786;1716704777336406142;slovestaylena;https://twitter.com/slovestaylena/status/1716793611839558089
Tue Oct 24 12:26:39 +0000 2023;1716793324798201886;"@slovestaylena @iconickdramas really didn't know this💀";0;1;0;0;en;1284766476973424642;1716704777336406142;ishqSufiyanaa_;https://twitter.com/ishqSufiyanaa_/status/1716793324798201886
Tue Oct 24 12:24:46 +0000 2023;1716792847922532546;"@ishqSufiyanaa_ @iconickdramas I already saw I heard he was a misogynist so good for her";0;1;0;0;en;1293869395337334786;1716704777336406142;slovestaylena;https://twitter.com/slovestaylena/status/1716792847922532546
Tue Oct 24 12:23:16 +0000 2023;1716792473438277848;"@rtynshnta @iconickdramas pacarannya pada cepet2 amat cem anak smp";0;0;0;0;in;1621335609045565440;1716704777336406142;xlalashel;https://twitter.com/xlalashel/status/1716792473438277848
Tue Oct 24 12:12:19 +0000 2023;1716789717096952280;"@iconickdramas Is that cahe soo bin?";0;0;0;1;en;1202242126731341824;1716648769230709210;GamusharaMELViN;https://twitter.com/GamusharaMELViN/status/1716789717096952280
Tue Oct 24 11:36:44 +0000 2023;1716780760303321268;"@fa_er_en @iconickdramas &amp  all the cmnts will stop hopefully but I think they will blame him for breakup I guess bcoz blonks always need someone to blame for their girls .?";0;1;0;1;en;1297142752061382656;1716704777336406142;PatelMargi13;https://twitter.com/PatelMargi13/status/1716780760303321268
Tue Oct 24 11:28:33 +0000 2023;1716778701504016441;"@iconickdramas Bago palang sila nag break agad kaloka.....🤣🤣🤣✌️✌️";0;0;0;0;tl;1510933265741664257;1716704777336406142;forever_kaorie;https://twitter.com/forever_kaorie/status/1716778701504016441
Tue Oct 24 11:16:48 +0000 2023;1716775743361839368;"@iconickdramas Oh";0;0;0;0;und;4695205674;1716704777336406142;mercygbenle;https://twitter.com/mercygbenle/status/1716775743361839368
Tue Oct 24 10:52:10 +0000 2023;1716769546961555670;"@iconickdramas klasik bgt anjirrrr alasannya kek anak SMA mau UN";0;0;0;0;in;1450709119376056323;1716704777336406142;akucintamahae;https://twitter.com/akucintamahae/status/1716769546961555670
Tue Oct 24 10:47:20 +0000 2023;1716768328965104064;"@kathy_Oluwa @iconickdramas she's dating while in the tour, now that the tour is over and she's have time to relax and unwind, they broke up? how come?";0;2;0;0;en;1438086846127357955;1716704777336406142;ylouma06;https://twitter.com/ylouma06/status/1716768328965104064
Tue Oct 24 10:37:41 +0000 2023;1716765901293547583;"@iconickdramas @slovestaylena 💀💀";0;1;0;0;qme;1284766476973424642;1716704777336406142;ishqSufiyanaa_;https://twitter.com/ishqSufiyanaa_/status/1716765901293547583
Tue Oct 24 10:23:08 +0000 2023;1716762238588260644;"@iconickdramas Me too 😍";0;0;0;1;en;789150064971091968;1715706306823352704;memon_joy;https://twitter.com/memon_joy/status/1716762238588260644
Tue Oct 24 10:14:30 +0000 2023;1716760068417351981;"@iconickdramas https://t.co/E0jX8ScV9r";0;0;0;0;qme;1577039613981597701;1716704777336406142;collins_elikem;https://twitter.com/collins_elikem/status/1716760068417351981
Tue Oct 24 09:55:47 +0000 2023;1716755355269800376;"@iconickdramas ❤️❤️❤️❤️❤️";0;0;0;0;qme;241393159;1716449018057031828;ainxmardxana;https://twitter.com/ainxmardxana/status/1716755355269800376
Tue Oct 24 09:53:11 +0000 2023;1716754704070517229;"@Anayou1Yu @iconickdramas I hear you!";0;0;0;1;en;1109522849759264768;1716085454754508825;elizregal;https://twitter.com/elizregal/status/1716754704070517229
Tue Oct 24 09:49:38 +0000 2023;1716753808523751804;"@iconickdramas Omg this CAST!!! 🙌";0;0;0;4;en;2428175239;1716648769230709210;samanthab195;https://twitter.com/samanthab195/status/1716753808523751804
Tue Oct 24 09:47:08 +0000 2023;1716753181731135742;"@cuntfaceme @iconickdramas confirmed already☺️";0;0;0;2;en;2905816946;1716648769230709210;eripharynx;https://twitter.com/eripharynx/status/1716753181731135742
Tue Oct 24 09:42:59 +0000 2023;1716752135960822118;"@fipro_nill @iconickdramas Very annoying.  Like would there ever be a time to love better?  Would the lesser schedule bring more love?  If the heart is not connecting even when together, it won't matter.  They should work on their hearts.  It is that simple.";0;0;0;11;en;1516458406588080137;1716704777336406142;kathy_Oluwa;https://twitter.com/kathy_Oluwa/status/1716752135960822118
Tue Oct 24 09:39:28 +0000 2023;1716751252640375136;"@lstchrt @iconickdramas Your tears, darling.";0;0;0;3;en;1516458406588080137;1716704777336406142;kathy_Oluwa;https://twitter.com/kathy_Oluwa/status/1716751252640375136
Tue Oct 24 09:17:30 +0000 2023;1716745723062956209;"@iconickdramas I knew it.";0;0;0;0;en;1493601962134224911;1716704777336406142;urszulae1;https://twitter.com/urszulae1/status/1716745723062956209
Tue Oct 24 08:42:01 +0000 2023;1716736792303693859;"@jeonyuz @iconickdramas DUDE I KNOW. 😭😭😭";0;0;0;1;en;1447548538787745798;1716704777336406142;nixkkoo_;https://twitter.com/nixkkoo_/status/1716736792303693859
Tue Oct 24 08:32:34 +0000 2023;1716734415509110849;"@iconickdramas Dapat talaga ni lolowkey lang jisoo pinang yabang mo kase ehhh eme HAHAHAHAHAH";0;0;0;0;tl;1263520215628779520;1716704777336406142;SeventeenLatte;https://twitter.com/SeventeenLatte/status/1716734415509110849
Tue Oct 24 08:26:38 +0000 2023;1716732920591687696;"@iconickdramas noooo they didn’t even last a year 😭😭😭😭";0;0;0;5;en;1579515602632425473;1716704777336406142;emohwang;https://twitter.com/emohwang/status/1716732920591687696
Tue Oct 24 08:24:44 +0000 2023;1716732444521414924;"@iconickdramas At least the delulu fans will stop spamming Bohyun IG with jisoo this jisoo that😒";0;1;0;6;en;930389226843197440;1716704777336406142;fa_er_en;https://twitter.com/fa_er_en/status/1716732444521414924
Tue Oct 24 08:22:36 +0000 2023;1716731905129980319;"@iconickdramas So it was a publicity stunt? Afterall?🗿";0;1;0;14;en;1239571503277998083;1716704777336406142;kpopfreak_0907;https://twitter.com/kpopfreak_0907/status/1716731905129980319
Tue Oct 24 08:12:03 +0000 2023;1716729251104460944;"@iconickdramas padahal lebih sibuk mbak jisoo pas konser di beberapa dunia. apaa sibuk drama lebih beda?😢";0;0;0;2;in;3059109631;1716704777336406142;kwselhm;https://twitter.com/kwselhm/status/1716729251104460944
Tue Oct 24 07:57:26 +0000 2023;1716725572938949039;"@iconickdramas i don't believe it is because of their busy schedule lol";0;0;1;31;en;1433361915925831684;1716704777336406142;_yangjungwonn;https://twitter.com/_yangjungwonn/status/1716725572938949039
Tue Oct 24 07:54:05 +0000 2023;1716724730919526465;"@kathy_Oluwa @iconickdramas Cry";0;1;0;0;und;829429207797231617;1716704777336406142;lstchrt;https://twitter.com/lstchrt/status/1716724730919526465
Tue Oct 24 07:46:44 +0000 2023;1716722880518762842;"@iconickdramas Oh wow";0;0;0;0;en;1160076076632031233;1716704777336406142;eesh4sjy;https://twitter.com/eesh4sjy/status/1716722880518762842
Tue Oct 24 07:44:53 +0000 2023;1716722416716562759;"@iconickdramas Kkochyanggiman namgigo gattanda 🗣️🗣️🗣️🗣️🗣️";0;0;0;2;in;1255988667832729600;1716704777336406142;theonlyjisoo;https://twitter.com/theonlyjisoo/status/1716722416716562759
Tue Oct 24 07:31:10 +0000 2023;1716718962120274081;"@iconickdramas loh?";0;1;0;0;und;1621335609045565440;1716704777336406142;xlalashel;https://twitter.com/xlalashel/status/1716718962120274081
